SP_GESTOR;Nome_Municipio;Estação;SP_CIDPRI;DIAGNOSTICO_DESCRICAO;TOTAL_DE_CASOS
354850;Santos;Inverno;J449;J449;260
350000;Gestão Estadual (SP);Primavera;M501;M501;260
351870;Guarujá;Inverno;I739;I739;260
350000;Gestão Estadual (SP);Verão;H332;H332;260
355030;São Paulo;Verão;O210;O210;260
354780;Santo André;Inverno;F29;F29;260
354780;Santo André;Verão;S910;S910;260
350960;Campo Limpo Paulista;Verão;N390;Infecção do Trato Urinário;260
352230;Itapetininga;Inverno;A418;A418;260
352940;Mauá;Outono;N390;Infecção do Trato Urinário;260
354780;Santo André;Inverno;I10;I10;260
355030;São Paulo;Outono;T023;T023;260
350570;Barueri;Primavera;O821;O821;260
350950;Campinas;Outono;A46;A46;260
351630;Francisco Morato;Primavera;I839;I839;260
354780;Santo André;Outono;I219;Infarto Agudo do Miocárdio (IAM);260
350410;Atibaia;Inverno;N189;N189;260
350000;Gestão Estadual (SP);Outono;G405;G405;260
353870;Piracicaba;Verão;L97;L97;260
350000;Gestão Estadual (SP);Inverno;T658;T658;260
350000;Gestão Estadual (SP);Outono;O269;O269;260
354780;Santo André;Primavera;R571;R571;260
350000;Gestão Estadual (SP);Outono;O721;O721;260
350000;Gestão Estadual (SP);Verão;E148;E148;260
353730;Penápolis;Inverno;O640;O640;260
354100;Praia Grande;Verão;N189;N189;260
350000;Gestão Estadual (SP);Inverno;R042;R042;260
350000;Gestão Estadual (SP);Outono;C675;C675;260
350950;Campinas;Outono;I739;I739;260
350570;Barueri;Verão;K802;K802;260
352900;Marília;Inverno;E669;E669;260
354880;São Caetano do Sul;Outono;K566;K566;260
350000;Gestão Estadual (SP);Verão;O709;O709;260
355030;São Paulo;Verão;S722;S722;260
353870;Piracicaba;Verão;K359;Apendicite Aguda;260
350000;Gestão Estadual (SP);Verão;D758;D758;259
354870;São Bernardo do Campo;Verão;K828;K828;259
354780;Santo André;Inverno;S822;S822;259
354340;Ribeirão Preto;Verão;O342;O342;259
354980;São José do Rio Preto;Verão;K359;Apendicite Aguda;259
350000;Gestão Estadual (SP);Primavera;C927;C927;259
353730;Penápolis;Primavera;O640;O640;259
350850;Caçapava;Primavera;I509;I509;259
354660;Santa Fé do Sul;Primavera;J189;Pneumonia Não Especificada;259
350320;Araraquara;Outono;C448;C448;259
350000;Gestão Estadual (SP);Verão;R040;R040;259
350570;Barueri;Primavera;A46;A46;259
352440;Jacareí;Primavera;C189;C189;259
353870;Piracicaba;Inverno;D649;D649;259
355030;São Paulo;Inverno;R56;R56;259
355030;São Paulo;Inverno;S066;S066;259
350320;Araraquara;Outono;J441;J441;259
350000;Gestão Estadual (SP);Outono;O909;O909;259
354130;Presidente Epitácio;Outono;I500;I500;259
353190;Morro Agudo;Outono;J180;J180;259
350000;Gestão Estadual (SP);Primavera;N906;N906;259
350000;Gestão Estadual (SP);Verão;L905;L905;259
350000;Gestão Estadual (SP);Primavera;M510;M510;259
354990;São José dos Campos;Inverno;E145;E145;259
355030;São Paulo;Inverno;O821;O821;259
354870;São Bernardo do Campo;Inverno;K565;K565;259
351880;Guarulhos;Verão;A46;A46;259
350330;Araras;Primavera;P229;P229;259
350000;Gestão Estadual (SP);Primavera;O662;O662;259
352440;Jacareí;Inverno;N390;Infecção do Trato Urinário;259
354910;São João da Boa Vista;Inverno;A419;Sepse Não Especificada (Infecção Geral);259
354890;São Carlos;Verão;P073;P073;259
353470;Ourinhos;Verão;A318;A318;259
354990;São José dos Campos;Primavera;T141;T141;259
350000;Gestão Estadual (SP);Inverno;G958;G958;259
350000;Gestão Estadual (SP);Inverno;G001;G001;259
352670;Leme;Primavera;K808;K808;259
352320;Itararé;Inverno;T141;T141;259
350000;Gestão Estadual (SP);Inverno;M713;M713;259
350950;Campinas;Verão;S720;S720;259
350000;Gestão Estadual (SP);Verão;T859;T859;259
354870;São Bernardo do Campo;Outono;C189;C189;259
350000;Gestão Estadual (SP);Primavera;I319;I319;259
355030;São Paulo;Inverno;J931;J931;259
350000;Gestão Estadual (SP);Verão;S369;S369;259
352230;Itapetininga;Verão;N399;N399;259
352730;Louveira;Primavera;O829;O829;258
355030;São Paulo;Verão;C499;C499;258
350000;Gestão Estadual (SP);Verão;K80;K80;258
353870;Piracicaba;Verão;N202;N202;258
355170;Sertãozinho;Inverno;S722;S722;258
354780;Santo André;Primavera;K921;K921;258
355220;Sorocaba;Inverno;N201;N201;258
353650;Paulínia;Verão;I64;Acidente Vascular Cerebral (AVC);258
355260;Tabapuã;Outono;A90;Dengue Clássica;258
353870;Piracicaba;Primavera;I458;I458;258
354880;São Caetano do Sul;Inverno;N189;N189;258
353870;Piracicaba;Primavera;O820;O820;258
350450;Avaré;Inverno;J930;J930;258
352720;Lorena;Verão;P073;P073;258
355030;São Paulo;Outono;R55;R55;258
350960;Campo Limpo Paulista;Outono;O800;Parto Único Espontâneo (Normal);258
354870;São Bernardo do Campo;Verão;P969;P969;258
355030;São Paulo;Outono;J91;J91;258
352900;Marília;Inverno;N390;Infecção do Trato Urinário;258
352900;Marília;Inverno;A419;Sepse Não Especificada (Infecção Geral);258
350570;Barueri;Inverno;R02;R02;258
350000;Gestão Estadual (SP);Inverno;S927;S927;258
350000;Gestão Estadual (SP);Verão;S668;S668;258
350330;Araras;Inverno;O820;O820;258
351050;Caraguatatuba;Primavera;I64;Acidente Vascular Cerebral (AVC);258
352590;Jundiaí;Primavera;J441;J441;258
354780;Santo André;Outono;M544;M544;258
351630;Francisco Morato;Inverno;Z302;Z302;257
354990;São José dos Campos;Primavera;R521;R521;257
350000;Gestão Estadual (SP);Outono;N872;N872;257
353130;Monte Alto;Outono;J189;Pneumonia Não Especificada;257
354640;Santa Cruz do Rio Pardo;Outono;J180;J180;257
354850;Santos;Primavera;J449;J449;257
350000;Gestão Estadual (SP);Verão;S367;S367;257
353440;Osasco;Verão;I200;I200;257
353470;Ourinhos;Verão;L89;L89;257
354990;São José dos Campos;Inverno;A488;A488;257
352240;Itapeva;Primavera;O688;O688;257
351870;Guarujá;Verão;K566;K566;257
350000;Gestão Estadual (SP);Outono;I841;I841;257
350000;Gestão Estadual (SP);Verão;T093;T093;257
350950;Campinas;Outono;O13;O13;257
355070;São Sebastião;Inverno;I420;I420;257
354980;São José do Rio Preto;Outono;I64;Acidente Vascular Cerebral (AVC);257
350000;Gestão Estadual (SP);Outono;O009;O009;257
350160;Americana;Inverno;J180;J180;257
353800;Pindamonhangaba;Verão;I64;Acidente Vascular Cerebral (AVC);257
350570;Barueri;Outono;N399;N399;257
350000;Gestão Estadual (SP);Inverno;I252;I252;257
355060;São Roque;Verão;I500;I500;257
353880;Piraju;Inverno;J159;Pneumonia Bacteriana;257
352690;Limeira;Inverno;P229;P229;257
350000;Gestão Estadual (SP);Verão;J860;J860;257
355030;São Paulo;Inverno;H401;H401;257
350000;Gestão Estadual (SP);Primavera;C548;C548;257
350000;Gestão Estadual (SP);Primavera;M161;M161;257
353460;Osvaldo Cruz;Primavera;J180;J180;257
355700;Votorantim;Outono;Z302;Z302;257
354070;Porto Ferreira;Outono;J189;Pneumonia Não Especificada;257
354340;Ribeirão Preto;Verão;I210;I210;257
354890;São Carlos;Primavera;N390;Infecção do Trato Urinário;257
354730;Santana de Parnaíba;Inverno;J449;J449;257
350650;Birigui;Outono;O689;O689;257
350000;Gestão Estadual (SP);Outono;J150;J150;256
353870;Piracicaba;Inverno;K928;K928;256
353870;Piracicaba;Verão;I200;I200;256
353470;Ourinhos;Outono;A418;A418;256
353730;Penápolis;Verão;I219;Infarto Agudo do Miocárdio (IAM);256
353440;Osasco;Verão;N179;N179;256
353780;Piedade;Primavera;A419;Sepse Não Especificada (Infecção Geral);256
352590;Jundiaí;Outono;K921;K921;256
350000;Gestão Estadual (SP);Outono;I711;I711;256
352590;Jundiaí;Outono;J449;J449;256
351350;Cubatão;Primavera;I500;I500;256
350700;Boituva;Inverno;O800;Parto Único Espontâneo (Normal);256
355170;Sertãozinho;Inverno;I64;Acidente Vascular Cerebral (AVC);256
354970;São José do Rio Pardo;Outono;J159;Pneumonia Bacteriana;256
354780;Santo André;Verão;P220;P220;256
350000;Gestão Estadual (SP);Primavera;M419;M419;256
354850;Santos;Outono;P073;P073;256
354870;São Bernardo do Campo;Outono;K409;K409;256
355030;São Paulo;Inverno;C168;C168;256
355220;Sorocaba;Outono;N201;N201;256
355030;São Paulo;Outono;P071;P071;256
354520;Salto;Primavera;O759;O759;256
355030;São Paulo;Outono;Z349;Z349;256
350000;Gestão Estadual (SP);Primavera;S661;S661;256
350000;Gestão Estadual (SP);Verão;I693;I693;256
352680;Lençóis Paulista;Inverno;I500;I500;256
352440;Jacareí;Primavera;A498;A498;256
350000;Gestão Estadual (SP);Primavera;O709;O709;256
352530;Jaú;Verão;S068;S068;256
354990;São José dos Campos;Primavera;D437;D437;256
354850;Santos;Primavera;J159;Pneumonia Bacteriana;256
350000;Gestão Estadual (SP);Verão;T202;T202;256
354780;Santo André;Primavera;O820;O820;255
350000;Gestão Estadual (SP);Verão;H188;H188;255
350000;Gestão Estadual (SP);Verão;N131;N131;255
350000;Gestão Estadual (SP);Inverno;S913;S913;255
350570;Barueri;Inverno;P220;P220;255
350000;Gestão Estadual (SP);Primavera;O85;O85;255
354990;São José dos Campos;Primavera;K658;K658;255
350000;Gestão Estadual (SP);Primavera;Q230;Q230;255
351880;Guarulhos;Verão;J210;J210;255
350000;Gestão Estadual (SP);Primavera;N979;N979;255
353670;Pederneiras;Outono;O420;O420;255
350000;Gestão Estadual (SP);Inverno;O709;O709;255
355030;São Paulo;Verão;M169;M169;255
355030;São Paulo;Outono;K631;K631;255
354850;Santos;Outono;C20;C20;255
354910;São João da Boa Vista;Inverno;I64;Acidente Vascular Cerebral (AVC);255
353870;Piracicaba;Primavera;P073;P073;255
350000;Gestão Estadual (SP);Inverno;K231;K231;255
352590;Jundiaí;Primavera;S068;S068;255
355030;São Paulo;Primavera;C187;C187;255
354990;São José dos Campos;Inverno;J210;J210;255
355030;São Paulo;Verão;C54;C54;255
352590;Jundiaí;Outono;I500;I500;255
350000;Gestão Estadual (SP);Primavera;Z00;Z00;255
350000;Gestão Estadual (SP);Outono;D66;D66;255
352590;Jundiaí;Outono;O150;O150;255
355070;São Sebastião;Primavera;O809;O809;255
354870;São Bernardo do Campo;Verão;A319;A319;255
350000;Gestão Estadual (SP);Inverno;C021;C021;255
350320;Araraquara;Primavera;K359;Apendicite Aguda;255
352690;Limeira;Inverno;K359;Apendicite Aguda;255
354340;Ribeirão Preto;Inverno;J938;J938;255
354850;Santos;Primavera;A419;Sepse Não Especificada (Infecção Geral);255
350000;Gestão Estadual (SP);Outono;F840;F840;255
350920;Cajamar;Primavera;O800;Parto Único Espontâneo (Normal);254
355030;São Paulo;Verão;S270;S270;254
350010;Adamantina;Primavera;I500;I500;254
350000;Gestão Estadual (SP);Outono;O363;O363;254
351050;Caraguatatuba;Verão;O621;O621;254
351630;Francisco Morato;Inverno;I509;I509;254
352410;Ituverava;Verão;A419;Sepse Não Especificada (Infecção Geral);254
351870;Guarujá;Verão;I792;I792;254
354880;São Caetano do Sul;Inverno;N200;N200;254
352240;Itapeva;Primavera;S068;S068;254
350000;Gestão Estadual (SP);Primavera;Q175;Q175;254
351350;Cubatão;Primavera;N179;N179;254
353440;Osasco;Verão;K703;K703;254
350000;Gestão Estadual (SP);Verão;J359;J359;254
355030;São Paulo;Inverno;C910;C910;254
354870;São Bernardo do Campo;Outono;N47;N47;254
350000;Gestão Estadual (SP);Inverno;T876;T876;254
354990;São José dos Campos;Verão;A858;A858;254
352670;Leme;Inverno;N390;Infecção do Trato Urinário;254
353440;Osasco;Verão;A509;A509;254
354340;Ribeirão Preto;Verão;S828;S828;254
350000;Gestão Estadual (SP);Outono;O985;O985;254
351870;Guarujá;Primavera;J189;Pneumonia Não Especificada;254
352050;Indaiatuba;Verão;K564;K564;254
354530;Salto de Pirapora;Inverno;Z302;Z302;254
350000;Gestão Estadual (SP);Inverno;S620;S620;254
350000;Gestão Estadual (SP);Primavera;T959;T959;254
350000;Gestão Estadual (SP);Verão;T314;T314;254
354780;Santo André;Inverno;S026;S026;254
352690;Limeira;Inverno;I500;I500;254
354870;São Bernardo do Campo;Outono;S826;S826;254
354780;Santo André;Outono;E105;E105;254
354990;São José dos Campos;Outono;K223;K223;254
350000;Gestão Estadual (SP);Primavera;J853;J853;254
350000;Gestão Estadual (SP);Verão;N883;N883;253
350000;Gestão Estadual (SP);Primavera;K828;K828;253
354870;São Bernardo do Campo;Outono;S828;S828;253
350000;Gestão Estadual (SP);Verão;T290;T290;253
353460;Osvaldo Cruz;Outono;I64;Acidente Vascular Cerebral (AVC);253
350000;Gestão Estadual (SP);Verão;C441;C441;253
354870;São Bernardo do Campo;Inverno;S068;S068;253
353440;Osasco;Outono;R579;R579;253
355030;São Paulo;Inverno;L088;L088;253
354990;São José dos Campos;Inverno;M532;M532;253
352940;Mauá;Primavera;S068;S068;253
354870;São Bernardo do Campo;Inverno;S722;S722;253
355670;Vinhedo;Inverno;R570;R570;253
351340;Cruzeiro;Outono;L089;L089;253
350410;Atibaia;Primavera;J81;J81;253
350000;Gestão Estadual (SP);Inverno;F059;F059;253
353470;Ourinhos;Verão;S822;S822;253
350950;Campinas;Primavera;A490;A490;253
354990;São José dos Campos;Primavera;A46;A46;253
354340;Ribeirão Preto;Verão;S065;S065;253
351830;Guararema;Outono;J189;Pneumonia Não Especificada;253
352590;Jundiaí;Inverno;I500;I500;253
351440;Dracena;Primavera;A419;Sepse Não Especificada (Infecção Geral);253
354870;São Bernardo do Campo;Outono;O034;O034;253
350000;Gestão Estadual (SP);Primavera;T902;T902;253
355220;Sorocaba;Inverno;J90;J90;253
355030;São Paulo;Primavera;K631;K631;253
354890;São Carlos;Inverno;N201;N201;253
354850;Santos;Primavera;A46;A46;253
355250;Suzano;Verão;O48;O48;253
350000;Gestão Estadual (SP);Inverno;I458;I458;253
350000;Gestão Estadual (SP);Primavera;O008;O008;253
351050;Caraguatatuba;Outono;J159;Pneumonia Bacteriana;253
353670;Pederneiras;Inverno;J189;Pneumonia Não Especificada;253
355100;São Vicente;Inverno;N189;N189;253
350000;Gestão Estadual (SP);Primavera;K900;K900;253
355030;São Paulo;Verão;G459;G459;253
352230;Itapetininga;Inverno;I219;Infarto Agudo do Miocárdio (IAM);253
355030;São Paulo;Outono;O459;O459;253
350570;Barueri;Primavera;R509;R509;253
353070;Mogi Guaçu;Outono;I219;Infarto Agudo do Miocárdio (IAM);253
352690;Limeira;Inverno;C499;C499;253
350570;Barueri;Outono;I638;I638;253
350000;Gestão Estadual (SP);Inverno;O458;O458;253
350320;Araraquara;Verão;K409;K409;253
354990;São José dos Campos;Outono;I213;I213;252
350000;Gestão Estadual (SP);Inverno;K591;K591;252
351280;Cosmópolis;Verão;I500;I500;252
351050;Caraguatatuba;Outono;J180;J180;252
350000;Gestão Estadual (SP);Inverno;N871;N871;252
351960;Ibitinga;Outono;I64;Acidente Vascular Cerebral (AVC);252
350760;Bragança Paulista;Verão;O809;O809;252
350320;Araraquara;Primavera;G409;G409;252
355030;São Paulo;Verão;G589;G589;252
350000;Gestão Estadual (SP);Inverno;D390;D390;252
354340;Ribeirão Preto;Primavera;C509;C509;252
350000;Gestão Estadual (SP);Inverno;S930;S930;252
355030;São Paulo;Inverno;C499;C499;252
350000;Gestão Estadual (SP);Outono;K658;K658;252
350000;Gestão Estadual (SP);Outono;C381;C381;252
350000;Gestão Estadual (SP);Inverno;G418;G418;252
355030;São Paulo;Inverno;E86;E86;252
354990;São José dos Campos;Outono;L088;L088;252
350000;Gestão Estadual (SP);Verão;F190;F190;252
350000;Gestão Estadual (SP);Inverno;J853;J853;252
350000;Gestão Estadual (SP);Verão;I723;I723;252
352590;Jundiaí;Verão;I442;I442;252
355030;São Paulo;Inverno;H334;H334;252
355030;São Paulo;Outono;T068;T068;252
351880;Guarulhos;Verão;P073;P073;252
350000;Gestão Estadual (SP);Inverno;I083;I083;252
350000;Gestão Estadual (SP);Inverno;I058;I058;252
355030;São Paulo;Outono;I831;I831;252
350000;Gestão Estadual (SP);Outono;O814;O814;252
351500;Embu das Artes;Outono;Z302;Z302;252
354850;Santos;Verão;O021;O021;252
352440;Jacareí;Verão;I500;I500;252
354990;São José dos Campos;Primavera;O420;O420;252
354780;Santo André;Outono;J188;J188;252
354870;São Bernardo do Campo;Primavera;S525;S525;252
352230;Itapetininga;Outono;A418;A418;252
353470;Ourinhos;Verão;S721;S721;252
350000;Gestão Estadual (SP);Verão;B99;B99;252
350000;Gestão Estadual (SP);Verão;G934;G934;252
352730;Louveira;Verão;O829;O829;252
350000;Gestão Estadual (SP);Primavera;C041;C041;252
350000;Gestão Estadual (SP);Inverno;O908;O908;251
350320;Araraquara;Inverno;I509;I509;251
352590;Jundiaí;Verão;P073;P073;251
355030;São Paulo;Primavera;L029;L029;251
354730;Santana de Parnaíba;Inverno;N309;N309;251
350000;Gestão Estadual (SP);Inverno;J18;J18;251
355030;São Paulo;Inverno;N832;N832;251
350000;Gestão Estadual (SP);Inverno;J381;J381;251
352720;Lorena;Primavera;J189;Pneumonia Não Especificada;251
350000;Gestão Estadual (SP);Outono;D134;D134;251
353080;Mogi Mirim;Outono;J189;Pneumonia Não Especificada;251
350570;Barueri;Outono;K359;Apendicite Aguda;251
350570;Barueri;Primavera;A09;A09;251
354850;Santos;Inverno;P228;P228;251
355030;São Paulo;Primavera;F321;F321;251
350400;Assis;Outono;A90;Dengue Clássica;251
350000;Gestão Estadual (SP);Primavera;I456;I456;251
354910;São João da Boa Vista;Inverno;S068;S068;251
350000;Gestão Estadual (SP);Outono;K754;K754;251
350000;Gestão Estadual (SP);Inverno;S09;S09;251
354870;São Bernardo do Campo;Outono;I609;I609;251
350000;Gestão Estadual (SP);Primavera;N18;N18;251
352670;Leme;Verão;O809;O809;251
350000;Gestão Estadual (SP);Inverno;O621;O621;251
354120;Presidente Bernardes;Outono;J189;Pneumonia Não Especificada;251
352340;Itatiba;Outono;O820;O820;251
355700;Votorantim;Verão;A318;A318;251
353080;Mogi Mirim;Primavera;Z302;Z302;251
352590;Jundiaí;Verão;L038;L038;251
350000;Gestão Estadual (SP);Primavera;D483;D483;251
355030;São Paulo;Primavera;J938;J938;251
354990;São José dos Campos;Verão;G610;G610;251
352900;Marília;Primavera;J449;J449;251
350950;Campinas;Inverno;C509;C509;251
350900;Caieiras;Primavera;R69;R69;251
352320;Itararé;Outono;T141;T141;251
354990;São José dos Campos;Inverno;J181;J181;251
353060;Mogi das Cruzes;Inverno;O369;O369;251
350000;Gestão Estadual (SP);Inverno;C069;C069;251
350000;Gestão Estadual (SP);Outono;S531;S531;251
354980;São José do Rio Preto;Outono;K808;K808;251
350000;Gestão Estadual (SP);Primavera;I693;I693;251
350000;Gestão Estadual (SP);Primavera;J981;J981;251
351370;Descalvado;Outono;H269;H269;251
350000;Gestão Estadual (SP);Outono;M720;M720;250
350160;Americana;Primavera;J189;Pneumonia Não Especificada;250
355030;São Paulo;Outono;O610;O610;250
350960;Campo Limpo Paulista;Inverno;J159;Pneumonia Bacteriana;250
350000;Gestão Estadual (SP);Inverno;K913;K913;250
350000;Gestão Estadual (SP);Primavera;S921;S921;250
355220;Sorocaba;Outono;S721;S721;250
350000;Gestão Estadual (SP);Inverno;D599;D599;250
354990;São José dos Campos;Outono;L089;L089;250
350000;Gestão Estadual (SP);Outono;P002;P002;250
354340;Ribeirão Preto;Primavera;J158;J158;250
350000;Gestão Estadual (SP);Verão;K219;K219;250
355030;São Paulo;Verão;S060;S060;250
355030;São Paulo;Inverno;C51;C51;250
350450;Avaré;Primavera;J189;Pneumonia Não Especificada;250
354910;São João da Boa Vista;Verão;N179;N179;250
350000;Gestão Estadual (SP);Verão;K828;K828;250
351880;Guarulhos;Outono;S525;S525;250
350000;Gestão Estadual (SP);Verão;D381;D381;250
350000;Gestão Estadual (SP);Primavera;C844;C844;250
350000;Gestão Estadual (SP);Verão;S361;S361;250
350000;Gestão Estadual (SP);Inverno;C408;C408;250
350000;Gestão Estadual (SP);Inverno;Q374;Q374;250
353870;Piracicaba;Inverno;N180;N180;250
354340;Ribeirão Preto;Verão;N180;N180;250
355030;São Paulo;Inverno;N939;N939;250
350760;Bragança Paulista;Inverno;I618;I618;250
352390;Itu;Outono;P220;P220;250
353060;Mogi das Cruzes;Primavera;K929;K929;250
350320;Araraquara;Inverno;C349;C349;250
350000;Gestão Estadual (SP);Inverno;C829;C829;250
354990;São José dos Campos;Primavera;N201;N201;250
352440;Jacareí;Verão;A419;Sepse Não Especificada (Infecção Geral);250
